
3;NEG;PFV;PST;SBJV;SG;V	ckb
3;NEG;PFV;PST;SG;V	ckb
3;NEG;PL;PRF;PST;SBJV;V	ckb
3;NEG;PRF;PRS;SBJV;SG;V	ckb
3;NEG;PRF;PST;SBJV;SG;V	ckb
3;PASS;PFV;PST;SBJV;SG;V	ckb
3;PASS;PFV;PST;SG;V	ckb
3;PASS;PRF;PRS;SG;V	ckb
3;PASS;PRF;PST;SG;V	ckb
3;PFV;PL;PST;SBJV;V	ckb
3;PFV;PL;PST;V	ckb
3;PFV;PST;SBJV;SG;V	ckb
3;PFV;PST;SG;V	ckb
3;PL;PRF;PST;SBJV;V	ckb
3;PRF;PRS;SBJV;SG;V	ckb
3;PRF;PST;SBJV;SG;V	ckb
3;PROG;NEG;PASS;PRS;SBJV;SG;V	ckb
3;PROG;NEG;PASS;PST;SG;V	ckb
3;PROG;NEG;PL;PST;V	ckb
3;PROG;NEG;PRS;SBJV;SG;V	ckb
3;PROG;NEG;PST;SG;V	ckb
3;PROG;PASS;PRS;SBJV;SG;V	ckb
3;PROG;PASS;PST;SG;V	ckb
3;PROG;PL;PST;V	ckb
3;PROG;PRS;SBJV;SG;V	ckb
3;PROG;PST;SG;V	ckb
ADJ;ABL; PL	lat
ADJ;ABL;FEM;SG	lat
ADJ;ABL;MASC/FEM;SG	lat
ADJ;ABL;MASC;SG	lat
ADJ;ABL;NEUT;SG	lat
ADJ;ABL;PL	que
ADJ;ABL;SG	que
ADJ;ACC;ANIM;MASC;SG	ces
ADJ;ACC;DU;ANIM	dsb
ADJ;ACC;DU;INAN	dsb
ADJ;ACC;FEM;PL	ces, lat
ADJ;ACC;FEM;SG	ces, dsb, fao, lat
ADJ;ACC;INAN;MASC;SG	ces
ADJ;ACC;MASC/FEM;PL	lat
ADJ;ACC;MASC/FEM;SG	lat
ADJ;ACC;MASC;PL	ces, fao, lat
ADJ;ACC;MASC;SG	ces, fao, lat
ADJ;ACC;MASC;SG;ANIM	dsb
ADJ;ACC;MASC;SG;INAN	dsb
ADJ;ACC;NEUT;PL	ces, lat
ADJ;ACC;NEUT;SG	ces, dsb, lat
ADJ;ACC;PL	ces, fin.1, fin.2, pol, que, sme
ADJ;ACC;PL;ANIM	dsb
ADJ;ACC;PL;FEM	lav
ADJ;ACC;PL;FEM;CMPR	lit
ADJ;ACC;PL;FEM;POS	lit
ADJ;ACC;PL;FEM;SPRL	lit
ADJ;ACC;PL;INAN	dsb
ADJ;ACC;PL;MASC	lav
ADJ;ACC;PL;MASC;CMPR	lit
ADJ;ACC;PL;MASC;POS	lit
ADJ;ACC;PL;MASC;SPRL	lit
ADJ;ACC;SG	fin.1, fin.2, que, sme
ADJ;ACC;SG;FEM	lav
ADJ;ACC;SG;FEM;CMPR	lit
ADJ;ACC;SG;FEM;POS	lit
ADJ;ACC;SG;FEM;SPRL	lit
ADJ;ACC;SG;MASC	lav
ADJ;ACC;SG;MASC;CMPR	lit
ADJ;ACC;SG;MASC;POS	lit
ADJ;ACC;SG;MASC;SPRL	lit
ADJ;ADP;DEF;N;NOM;PL;SG;ACC	kmr
ADJ;AT+ABL;PL	fin.1, fin.2
ADJ;AT+ABL;SG	fin.1, fin.2
ADJ;AT+ALL;PL	fin.1, fin.2
ADJ;AT+ALL;SG	fin.1, fin.2
ADJ;AT+ESS;PL	fin.1, fin.2
ADJ;AT+ESS;SG	fin.1, fin.2
ADJ;BEADJ;PL	que
